cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580100,"P80001571","Trump, Donald J.","MILLER, BEN",496.65,27-OCT-15,"FRANKLIN","TN","37067","EVENT CONSULTING","","","SB23","1047287","SB23.248933","P2016",
C00580100,"P80001571","Trump, Donald J.","AMERICAN SOCIETY OF COMPOSERS, AUTHORS AND PUBLISHERS",250,08-JUN-15,"NASHVILLE","TN","37203","TTW - MUSIC LICENSING","","","SB23","1015464","SB23.6229","P2016",
C00580100,"P80001571","Trump, Donald J.","BMI",147,14-JUN-15,"NASHVILLE","TN","37203","TTW - MUSIC LICENSING","","","SB23","1015464","SB23.6246","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",38.56,02-SEP-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [AMEX: SB23.6878]","X","","SB23","1036338","SB23.7999","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",70.56,03-SEP-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [LAUDNER: SB23.6646]","X","","SB23","1036338","SB23.8001","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",25.44,23-SEP-15,"MEMPHIS","TN","38120","PRINTING AND DESIGN SERVICES [LAUDNER: S","X","","SB23","1036338","SB23.8002","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",107.96,23-SEP-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [LAUDNER: SB23.6647]","X","","SB23","1036338","SB23.8003","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",334.56,23-SEP-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [LAUDNER: SB23.6647]","X","","SB23","1036338","SB23.8004","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",177.34,23-SEP-15,"MEMPHIS","TN","38120","DELIVERY SERVICE [CHMIELEWSKI: SB23.6754","X","","SB23","1036338","SB23.8009","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",809.27,23-SEP-15,"MEMPHIS","TN","38120","DELIVERY SERVICE [KELLER: SB23.6806]","X","","SB23","1036338","SB23.8010","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX OFFICE",372.34,28-JUL-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [LAUDNER: SB23.6643]","X","","SB23","1036338","SB23.8014","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX OFFICE",20.7,27-AUG-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [HUPKE: SB23.6640]","X","","SB23","1036338","SB23.8012","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX OFFICE",38.52,27-AUG-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [HUPKE: SB23.6640]","X","","SB23","1036338","SB23.8013","P2016",
C00580100,"P80001571","Trump, Donald J.","ALOFT HOTEL",239.39,01-SEP-15,"NASHVILLE","TN","37203","TRAVEL: LODGING [TELION: SB23.7327]","X","","SB23","1036338","SB23.7488","P2016",
C00580100,"P80001571","Trump, Donald J.","PASSCODE CREATIVE, LLC",4000,11-SEP-15,"FRANKLIN","TN","37064","VIDEO PRODUCTION SERVICES","","","SB23","1036338","SB23.7092","P2016",
C00580100,"P80001571","Trump, Donald J.","HAMPTON INN & SUITES",555.9,18-SEP-15,"NASHVILLE","TN","37201","TRAVEL: LODGING [MCENTEE: SB23.6734]","X","","SB23","1036338","SB23.8106","P2016",
C00580100,"P80001571","Trump, Donald J.","HAMPTON INN & SUITES",870.26,23-SEP-15,"NASHVILLE","TN","37201","TRAVEL: LODGING [LAUDNER: SB23.6647]","X","","SB23","1036338","SB23.8096","P2016",
C00580100,"P80001571","Trump, Donald J.","HAMPTON INNS",599.7,24-SEP-15,"NASHVILLE","TN","37201","TRAVEL: LODGING [ASIT CONSULTING: SB23.6","X","","SB23","1036338","SB23.8110","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",31.5,24-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254282","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",80.97,26-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254308","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",13.08,28-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254348","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",113.48,30-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254385","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",477.11,30-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254386","P2016",
C00580100,"P80001571","Trump, Donald J.","TRENDSETTERZ, INC",2000,30-OCT-15,"KNOXVILLE","TN","37923","FIELD CONSULTING","","","SB23","1047287","SB23.249366","P2016",
C00580100,"P80001571","Trump, Donald J.","GAYLORD OPRYLAND RESORT & CONVENTION CENTER",378.56,04-OCT-15,"NASHVILLE","TN","37214","TRAVEL: LODGING [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254472","P2016",
C00580100,"P80001571","Trump, Donald J.","GAYLORD OPRYLAND RESORT & CONVENTION CENTER",378.56,04-OCT-15,"NASHVILLE","TN","37214","TRAVEL: LODGING [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254473","P2016",
C00580100,"P80001571","Trump, Donald J.","GAYLORD OPRYLAND RESORT & CONVENTION CENTER",378.56,04-OCT-15,"NASHVILLE","TN","37214","TRAVEL: LODGING [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254474","P2016",
C00580100,"P80001571","Trump, Donald J.","GAYLORD OPRYLAND RESORT & CONVENTION CENTER",378.56,04-OCT-15,"NASHVILLE","TN","37214","TRAVEL: LODGING [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254475","P2016",
C00580100,"P80001571","Trump, Donald J.","GAYLORD OPRYLAND RESORT & CONVENTION CENTER",52.44,05-OCT-15,"NASHVILLE","TN","37214","TRAVEL: MEALS [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254492","P2016",
C00580100,"P80001571","Trump, Donald J.","GAYLORD OPRYLAND RESORT & CONVENTION CENTER",54.93,05-OCT-15,"NASHVILLE","TN","37214","TRAVEL: MEALS [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254493","P2016",
C00580100,"P80001571","Trump, Donald J.","ASSOCIATED PROTECTIVE SERVICES INC",4276.48,28-AUG-15,"NASHVILLE","TN","37219","EVENT STAGING EXPENSE [AMEX: SB23.248389","X","","SB23","1047287","SB23.254039","P2016",
C00580100,"P80001571","Trump, Donald J.","MORRIS GLOBAL STRATEGIES",4000,05-OCT-15,"FRANKLIN","TN","37064","FIELD CONSULTING","","","SB23","1047287","SB23.248957","P2016",
C00580100,"P80001571","Trump, Donald J.","MORRIS GLOBAL STRATEGIES",10631.96,30-OCT-15,"FRANKLIN","TN","37064","FIELD CONSULTING","","","SB23","1047287","SB23.248958","P2016",
C00580100,"P80001571","Trump, Donald J.","MORRIS GLOBAL STRATEGIES",9773.01,09-DEC-15,"FRANKLIN","TN","37064","FIELD CONSULTING","","","SB23","1047287","SB23.248959","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",30.99,20-AUG-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [AMEX: SB23.248388]","X","","SB23","1047287","SB23.255545","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",70.81,22-AUG-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [AMEX: SB23.248388]","X","","SB23","1047287","SB23.255536","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",53.12,26-AUG-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [AMEX: SB23.248388]","X","","SB23","1047287","SB23.255531","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",148.18,31-AUG-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254051","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",212.2,31-AUG-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [AMEX: SB23.248388]","X","","SB23","1047287","SB23.255521","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",196.42,01-SEP-15,"MEMPHIS","TN","38120","DELIVERY SERVICES [AMEX: SB23.248388]","X","","SB23","1047287","SB23.255519","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",26.67,02-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254062","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",54.44,02-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254063","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",88.11,02-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254064","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",21.81,04-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254076","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",97.27,04-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254077","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",1.85,05-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254078","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",61.92,05-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254079","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",7.38,08-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254086","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",88.63,08-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254087","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",72.55,10-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254100","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",66.33,12-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254127","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",93.61,12-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254128","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",13.11,14-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254136","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",21.82,14-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254137","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",27.93,15-SEP-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248389]","X","","SB23","1047287","SB23.254144","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",18.13,01-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254424","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",65.86,21-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255380","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",131.75,21-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255381","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",266.59,21-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255382","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",248.07,22-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255389","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",48.13,24-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255419","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",68.7,24-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255420","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",49.94,25-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255438","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",262.03,25-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255439","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",108.26,26-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255453","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",168.87,26-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255454","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",47.87,27-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255462","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",65.86,28-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255468","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",111.94,28-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255469","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",155.15,28-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255470","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",161.45,28-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255471","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",501.78,28-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255472","P2016",
C00580100,"P80001571","Trump, Donald J.","FORD, JOY",3500,20-NOV-15,"NASHVILLE","TN","37203","RENT","","","SB23","1047287","SB23.248682","P2016",
C00580100,"P80001571","Trump, Donald J.","FORD, JOY",2500,01-DEC-15,"NASHVILLE","TN","37203","RENT AND UTILITIES","","","SB23","1047287","SB23.248683","P2016",
C00580100,"P80001571","Trump, Donald J.","MILLER, BEN",371.57,20-NOV-15,"FRANKLIN","TN","37067","EVENT CONSULTING","","","SB23","1047287","SB23.248934","P2016",
C00580100,"P80001571","Trump, Donald J.","MILLER, BEN",12054.19,14-DEC-15,"FRANKLIN","TN","37067","EVENT CONSULTING","","","SB23","1047287","SB23.248935","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",97.82,07-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255141","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",207.75,08-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255150","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",101.55,10-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255176","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",240.38,10-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255177","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",13.77,11-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255190","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",28.09,12-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255214","P2016",
C00580100,"P80001571","Trump, Donald J.","FORD, JOY",2500,06-JAN-16,"NASHVILLE","TN","37203","RENT AND UTILITIES","","","SB23","1051572","SB23.289496","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",188.97,15-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254684","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",384.09,15-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254685","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",40.01,16-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254708","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",48.99,17-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254731","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",73.37,17-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254732","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",8.45,19-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254755","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",47.3,21-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254829","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",31.15,22-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254855","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",138.63,22-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254856","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",48.95,23-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254898","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",80.88,23-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254899","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",69.74,24-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254918","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",613.03,24-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254919","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",144.74,25-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254928","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",121.84,26-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254957","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",143.75,27-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254970","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",94.03,28-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254988","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",132.59,28-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254989","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",135.43,28-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254990","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",157.03,28-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254991","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",52.57,29-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255005","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",124.25,30-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255031","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",29.35,31-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255045","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",52.53,31-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255046","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",111.57,31-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255047","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",21.38,03-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255073","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",54.46,04-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255089","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",65.86,04-NOV-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255090","P2016",
C00580100,"P80001571","Trump, Donald J.","THE PRODUCTION DEPT., LLC",3300,16-OCT-15,"NASHVILLE","TN","37220","EVENT STAGING EXPENSE","","","SB23","1047287","SB23.249348","P2016",
C00580100,"P80001571","Trump, Donald J.","SMG-KNOXVILLE CONVENTION CENTER",4916.25,10-NOV-15,"KNOXVILLE","TN","37901","FACILITY RENTAL","","","SB23","1047287","SB23.249154","P2016",
C00580100,"P80001571","Trump, Donald J.","SMG-KNOXVILLE CONVENTION CENTER",10339.31,16-NOV-15,"KNOXVILLE","TN","37901","FACILITY RENTAL","","","SB23","1047287","SB23.249155","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",214.19,01-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254425","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",172.73,02-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254451","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",43.18,03-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254463","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",72.93,03-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254464","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",84.74,03-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254465","P2016",
C00580100,"P80001571","Trump, Donald J.","HOLIDAY INN",401.43,16-NOV-15,"KNOXVILLE","TN","37902","TRAVEL: LODGING [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255275","P2016",
C00580100,"P80001571","Trump, Donald J.","HOLIDAY INN",266.16,17-NOV-15,"KNOXVILLE","TN","37902","TRAVEL: LODGING [AMEX: SB23.248392]","X","","SB23","1047287","SB23.255297","P2016",
C00580100,"P80001571","Trump, Donald J.","BLINKER-LITE SAFETY INC",491.63,02-OCT-15,"NASHVILLE","TN","37209","EQUIPMENT RENTAL [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254440","P2016",
C00580100,"P80001571","Trump, Donald J.","BMI",147,09-NOV-15,"NASHVILLE","TN","37203","MUSIC LICENSING","","","SB23","1047287","SB23.248426","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",36.89,05-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254491","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",56.29,06-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254514","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",73.9,07-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254536","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",196.65,07-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254537","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",27.65,08-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254564","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",182.27,09-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254576","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",87.55,10-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254600","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",11.55,13-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254631","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",43,13-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254632","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",43.77,13-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254633","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDEX",190.85,13-OCT-15,"MEMPHIS","TN","38116","DELIVERY SERVICES [AMEX: SB23.248391]","X","","SB23","1047287","SB23.254634","P2016",
